,CustomerID,Age,Gender,ContractType_In_days,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
1019,572,86.0,Male,730,103.0792722839074,1443.109811974704,Yes,No,14,Yes,Bank transfer,No
1020,383,65.0,Male,30,100.75115963051488,3123.2859485459617,No,No,31,Yes,Bank transfer,Yes
1021,4000,25.0,Female,365,37.95438707941669,2580.898321400335,Yes,DSL,68,No,Mailed check,No
1022,4761,30.0,Female,30,96.2667816387642,3946.938047189332,Yes,Fiber optic,41,Yes,Bank transfer,No
1023,2843,40.0,Female,365,48.17525783417406,2119.7113447036586,Yes,DSL,44,Yes,Electronic check,Yes
1024,1737,47.0,Female,730,68.18908860574845,3750.3998733161648,No,DSL,55,No,Credit card,Yes
1025,3491,47.0,Male,365,69.28543389049369,3533.5571284151783,Yes,DSL,51,Yes,Credit card,No
1026,975,46.0,Male,30,63.33420303683231,2533.3681214732924,Yes,No,40,Yes,Credit card,Yes
1027,2498,63.0,Female,365,24.68139572342276,1258.7511818945604,No,DSL,51,Yes,Mailed check,No
1028,900,30.0,Female,365,102.69768772209471,616.1861263325684,Yes,Fiber optic,6,Yes,Mailed check,Yes
1029,909,26.0,Female,30,104.12141455110532,832.9713164088425,No,Fiber optic,8,Yes,Mailed check,No
1030,1574,73.0,Female,730,54.01709503884896,918.2906156604324,Yes,DSL,17,No,Bank transfer,No
1031,1217,82.0,Female,30,91.32817223822362,6118.987539960982,No,Fiber optic,67,Yes,Bank transfer,No
1032,1060,46.0,Female,30,88.1681590112417,1498.8587031911088,No,DSL,17,Yes,Bank transfer,No
1033,1952,49.0,Female,30,58.401502972718426,525.6135267544659,Yes,Fiber optic,9,Yes,Electronic check,Yes
1034,4129,39.0,Male,730,106.79797724397476,533.9898862198738,Yes,No,5,No,Bank transfer,No
1035,3884,30.0,Male,730,28.364309058326704,1248.029598566375,No,Fiber optic,44,Yes,Mailed check,No
1036,4521,69.0,Female,730,47.179375262367486,424.6143773613074,Yes,No,9,No,Mailed check,No
1037,1535,67.0,Female,30,53.383152370207206,960.8967426637296,No,No,18,No,Electronic check,No
1038,3756,74.0,Female,730,44.75620668867656,2506.347574565887,No,DSL,56,No,Bank transfer,Yes
1039,294,44.0,Female,730,59.21281469692723,2901.427920149434,No,DSL,49,Yes,Credit card,Yes
1040,1849,39.0,Male,365,78.33204782437709,939.9845738925252,Yes,No,12,No,Mailed check,Yes
1041,439,40.0,Male,730,66.61910363289385,3863.908010707844,No,No,58,No,Credit card,Yes
1042,3116,25.0,Male,365,59.81492839343302,1914.077708589857,No,No,32,No,Mailed check,No
1043,4163,57.0,Female,365,54.167403995128296,3304.211643702826,Yes,DSL,61,No,Mailed check,Yes
1044,2245,59.0,Male,30,65.33535379141952,3136.096981988137,No,Fiber optic,48,Yes,Mailed check,Yes
1045,103,64.0,Male,730,85.81974082133667,1802.21455724807,Yes,DSL,21,No,Bank transfer,Yes
1046,4774,45.0,Female,30,81.52941190885403,2201.294121539059,No,No,27,Yes,Mailed check,Yes
1047,529,49.0,Female,365,97.16407371953017,3595.070727622616,Yes,No,37,No,Mailed check,Yes
1048,1980,67.0,Female,730,49.24044935605134,837.0876390528729,No,DSL,17,No,Credit card,No
1049,1886,82.0,Male,730,106.86272654795316,4060.7836088222207,No,Fiber optic,38,No,Credit card,No
1050,1033,18.0,Male,30,42.10658650472167,2652.714949797465,Yes,Fiber optic,63,No,Electronic check,Yes
1051,4011,67.0,Female,365,56.53195631648434,3504.981291622029,Yes,No,62,No,Electronic check,Yes
1052,1262,85.0,Male,730,21.76025237013449,1240.3343850976662,No,DSL,57,No,Mailed check,Yes
1053,4200,71.0,Female,365,54.64997710168477,3278.9986261010863,No,DSL,60,Yes,Electronic check,No
1054,3906,36.0,Male,30,49.12764918164454,1522.9571246309808,No,Fiber optic,31,No,Credit card,No
1055,2794,20.0,Female,30,71.83981907879688,1005.7574671031564,No,No,14,No,Bank transfer,No
1056,648,51.0,Male,365,92.1465600358349,5160.207362006754,No,No,56,No,Credit card,Yes
1057,3518,45.0,Male,30,82.67300866887852,4298.996450781683,No,DSL,52,No,Mailed check,Yes
1058,508,56.0,Male,30,54.207679597107074,3198.253096229317,No,Fiber optic,59,No,Bank transfer,Yes
1059,3391,50.0,Female,30,60.08631794863805,901.2947692295708,Yes,No,15,Yes,Mailed check,No
1060,4173,71.0,Male,730,80.46247722022537,3057.574134368564,Yes,Fiber optic,38,Yes,Electronic check,No
1061,2018,38.0,Male,730,104.52517957571814,3553.8561055744167,Yes,DSL,34,Yes,Credit card,No
1063,245,34.0,Male,730,104.51056409802618,1776.679589666445,No,Fiber optic,17,Yes,Bank transfer,Yes
1064,968,18.0,Male,30,76.83550459866207,2228.2296333612,Yes,Fiber optic,29,Yes,Bank transfer,No
1065,1902,59.0,Male,365,92.40764217904032,5544.45853074242,Yes,No,60,No,Credit card,Yes
1066,4752,77.0,Male,365,113.91592325551191,4100.973237198429,Yes,No,36,Yes,Mailed check,Yes
1067,965,78.0,Male,730,33.538204330945604,536.6112692951297,No,No,16,Yes,Electronic check,No
1068,4250,81.0,Female,730,30.32761655319004,2001.6226925105425,Yes,No,66,No,Bank transfer,Yes
1069,2958,27.0,Female,730,34.712034506758464,138.84813802703383,Yes,Fiber optic,4,No,Electronic check,Yes
1070,3145,89.0,Male,365,31.909433018675497,287.1848971680795,Yes,Fiber optic,9,Yes,Mailed check,No
1071,2769,67.0,Female,730,55.40658617935837,2437.8897918917683,No,DSL,44,No,Bank transfer,Yes
1072,973,49.0,Male,730,104.33611288719896,2191.058370631178,No,Fiber optic,21,Yes,Mailed check,Yes
1073,3980,37.0,Male,730,22.09849817562847,729.2504397957396,Yes,DSL,33,No,Electronic check,No
1074,2625,26.0,Female,30,75.57228691248918,5290.060083874242,No,No,70,No,Electronic check,Yes
1075,751,57.0,Female,30,41.16153273493815,41.16153273493815,No,Fiber optic,1,No,Credit card,No
1076,2581,68.0,Female,30,61.28592706170728,2451.4370824682915,No,No,40,No,Bank transfer,Yes
1077,2839,87.0,Male,730,23.3730107457719,257.1031182034909,Yes,Fiber optic,11,Yes,Electronic check,Yes
1078,2388,26.0,Female,30,118.24688457866938,1537.209499522702,No,DSL,13,No,Electronic check,Yes
1079,4500,89.0,Male,365,97.88736482559626,2251.409390988714,No,DSL,23,No,Credit card,No
1080,4886,56.0,Male,730,41.31384753590432,371.8246278231388,No,Fiber optic,9,Yes,Credit card,No
1081,3161,71.0,Female,730,36.81068612061337,2539.9373423223224,No,No,69,No,Electronic check,Yes
1082,4140,34.0,Male,365,108.048718264694,3457.558984470208,No,Fiber optic,32,No,Mailed check,Yes
1083,1986,31.0,Female,30,43.23237895319276,1599.598021268132,No,No,37,No,Credit card,No
1084,636,69.0,Male,365,56.68956618653751,3798.200934498013,No,No,67,Yes,Bank transfer,Yes
1085,191,84.0,Female,730,97.40033129097596,3506.411926475135,Yes,Fiber optic,36,Yes,Credit card,No
1086,4349,32.0,Male,30,86.7808571905532,4686.166288289873,Yes,Fiber optic,54,Yes,Bank transfer,Yes
1087,638,47.0,Female,365,107.42720265915166,5693.641740935038,Yes,DSL,53,No,Bank transfer,No
1088,220,37.0,Male,730,44.29096718216498,3056.076735569384,No,Fiber optic,69,No,Mailed check,Yes
1089,3101,54.0,Female,30,117.065163304779,1755.9774495716852,Yes,Fiber optic,15,No,Mailed check,Yes
1090,1652,50.0,Female,30,72.27857330514172,2674.307212290244,No,DSL,37,Yes,Mailed check,No
1091,1723,85.0,Female,30,119.1956370803152,119.1956370803152,Yes,DSL,1,Yes,Mailed check,Yes
1092,957,39.0,Female,30,38.51408850420356,2734.5002837984525,No,Fiber optic,71,No,Credit card,Yes
1093,1776,67.0,Female,365,59.65459869736151,2326.529349197099,Yes,DSL,39,Yes,Bank transfer,No
1094,2333,82.0,Male,730,47.11117619354296,94.22235238708592,Yes,Fiber optic,2,No,Bank transfer,Yes
1095,322,68.0,Male,730,101.73463233827894,2441.6311761186944,Yes,Fiber optic,24,No,Electronic check,No
1096,2060,28.0,Female,730,94.51516535267858,2551.9094645223217,No,DSL,27,No,Mailed check,No
1097,2431,37.0,Male,365,115.01683407630937,6440.942708273325,Yes,DSL,56,No,Mailed check,Yes
1098,1658,65.0,Female,30,49.65217203911461,546.1738924302607,No,Fiber optic,11,No,Electronic check,No
1099,2291,50.0,Female,730,81.14308072278888,2677.721663852033,Yes,No,33,No,Mailed check,No
1100,4978,25.0,Female,365,42.858705870481685,1542.913411337341,Yes,DSL,36,Yes,Electronic check,No
1101,839,42.0,Female,30,40.80872148501103,530.5133793051433,Yes,No,13,No,Credit card,No
1102,2282,71.0,Male,730,29.298027644479124,380.87435937822863,Yes,DSL,13,Yes,Electronic check,No
1103,4858,60.0,Female,30,63.813757136956674,4147.894213902184,Yes,Fiber optic,65,No,Credit card,No
1104,3555,69.0,Female,365,66.64470897588912,1799.407142349006,No,DSL,27,No,Mailed check,Yes
1105,792,57.0,Male,365,112.17977565035088,1458.3370834545617,No,DSL,13,No,Mailed check,No
1106,906,54.0,Male,730,25.537913414795792,919.3648829326484,Yes,DSL,36,No,Mailed check,No
1107,2396,19.0,Female,730,31.54336399835092,1072.4743759439314,Yes,DSL,34,No,Mailed check,Yes
1108,3338,39.0,Female,30,53.4493334011551,1443.1320018311878,No,No,27,Yes,Mailed check,Yes
1109,4553,79.0,Female,365,43.35708980467371,1170.6414247261905,No,No,27,Yes,Credit card,Yes
1110,1583,31.0,Male,30,96.64050235684422,5411.868131983277,Yes,Fiber optic,56,Yes,Electronic check,No
1111,3384,32.0,Male,365,96.16269727892949,5096.622955783263,Yes,No,53,Yes,Bank transfer,Yes
1112,3885,52.0,Female,365,76.52924095178975,2831.5819152162208,Yes,DSL,37,No,Mailed check,No
1113,3547,34.0,Female,730,95.99833692987512,4031.930151054755,No,No,42,Yes,Electronic check,No
1114,3192,76.0,Female,730,53.226971874654495,3087.1643687299606,No,DSL,58,No,Bank transfer,Yes
1115,3064,74.0,Female,30,74.13288592698038,4447.973155618823,No,DSL,60,Yes,Bank transfer,No
1116,2159,44.0,Male,30,106.30259611201758,4252.103844480704,Yes,DSL,40,No,Credit card,No
1117,198,56.0,Male,730,32.48176690418427,941.9712402213438,Yes,No,29,No,Mailed check,Yes
1118,4144,40.0,Male,730,43.72584876346904,1268.0496141406022,No,DSL,29,No,Mailed check,No
1120,2160,83.0,Male,365,106.94591028404044,1818.080474828688,No,No,17,No,Electronic check,No
1121,905,22.0,Male,30,78.9443220604249,3236.7172044774206,Yes,No,41,Yes,Mailed check,Yes
1122,3719,82.0,Female,730,118.4176642894882,4026.200585842599,Yes,No,34,Yes,Credit card,No
1123,2394,87.0,Male,730,89.02333334145231,534.1400000487139,Yes,Fiber optic,6,No,Mailed check,No
1124,944,60.0,Male,30,117.64156242738284,4823.304059522697,Yes,DSL,41,No,Mailed check,No
1125,2398,20.0,Female,365,47.053484413398905,894.0162038545792,No,Fiber optic,19,Yes,Bank transfer,Yes
1126,4282,38.0,Male,365,55.470375812420905,2551.6372873713617,No,DSL,46,Yes,Electronic check,No
1127,372,84.0,Male,30,24.481631067080727,73.44489320124218,No,No,3,No,Bank transfer,No
1128,3301,66.0,Female,365,80.26162769346908,321.0465107738763,No,Fiber optic,4,No,Credit card,No
1129,4662,74.0,Female,730,59.57538502235951,3276.646176229773,No,Fiber optic,55,Yes,Bank transfer,No
1130,3863,73.0,Male,365,53.10942920003558,1965.0488804013164,Yes,Fiber optic,37,Yes,Mailed check,No
1131,510,62.0,Female,30,77.85117924094453,5449.582546866117,No,DSL,70,No,Bank transfer,Yes
1132,1554,59.0,Female,30,117.02350624280206,2691.5406435844475,Yes,No,23,Yes,Credit card,Yes
1133,4682,73.0,Male,30,113.0742218281428,3166.0782111879985,Yes,No,28,No,Mailed check,Yes
1134,2622,81.0,Male,30,89.5828515362152,447.914257681076,No,No,5,No,Credit card,No
1135,2495,23.0,Male,365,69.26642258305287,4363.784622732331,Yes,No,63,No,Mailed check,Yes
1136,3525,53.0,Female,30,42.27581135471066,2917.030983475036,Yes,Fiber optic,69,Yes,Bank transfer,Yes
1137,2287,74.0,Male,30,77.84477558526964,544.9134290968875,No,DSL,7,Yes,Electronic check,No
1138,2195,31.0,Female,730,60.914542187403725,4020.3597843686457,No,No,66,Yes,Mailed check,Yes
1139,1988,22.0,Male,30,117.18470542807886,117.18470542807886,Yes,DSL,1,No,Mailed check,No
1140,2356,85.0,Female,730,47.33193199571416,1561.953755858567,No,No,33,No,Electronic check,No
1141,2374,40.0,Male,365,55.56484328316968,3445.02028355652,Yes,No,62,No,Electronic check,No
1142,3042,26.0,Female,30,84.06912676167008,5800.769746555236,Yes,DSL,69,No,Credit card,No
1143,1909,84.0,Male,730,49.179464672372525,786.8714347579604,No,Fiber optic,16,Yes,Electronic check,No
1144,2412,29.0,Male,365,73.06372566656522,2264.975495663522,Yes,DSL,31,No,Credit card,No
1145,1089,68.0,Male,730,86.85131814678218,86.85131814678218,No,No,1,No,Mailed check,No
1146,3095,44.0,Male,30,88.15575346293953,2468.361096962307,Yes,No,28,No,Electronic check,No
1147,1969,79.0,Female,730,59.92391696691792,3535.511101048157,No,Fiber optic,59,Yes,Electronic check,Yes
1148,4938,59.0,Male,30,92.52231627851354,6013.95055810338,No,DSL,65,No,Electronic check,Yes
1149,1962,28.0,Female,30,53.63406385207668,536.3406385207668,No,No,10,Yes,Credit card,Yes
1150,69,70.0,Male,730,109.88110930274216,769.1677651191951,Yes,No,7,No,Electronic check,No
1151,3781,78.0,Female,365,40.8332857488536,2531.663716428923,Yes,No,62,Yes,Bank transfer,No
1152,3479,39.0,Female,30,109.99665197961907,4399.866079184763,Yes,No,40,No,Bank transfer,No
1153,607,79.0,Female,365,82.27611923401886,82.27611923401886,Yes,Fiber optic,1,No,Electronic check,Yes
1154,2595,55.0,Female,730,60.9558732916755,1523.8968322918874,Yes,No,25,No,Mailed check,No
1155,2023,26.0,Female,365,88.53387819213562,708.2710255370849,No,DSL,8,No,Mailed check,Yes
1156,4444,60.0,Female,730,97.15701704845335,2137.4543750659736,Yes,Fiber optic,22,Yes,Electronic check,Yes
1157,109,26.0,Male,730,67.51471801568826,1417.8090783294535,No,No,21,No,Electronic check,No
1158,3615,46.0,Male,365,27.365043460534192,218.9203476842736,Yes,DSL,8,No,Bank transfer,Yes
1159,565,34.0,Female,30,119.79093217902864,4432.264490624059,No,No,37,Yes,Electronic check,No
1160,800,55.0,Male,365,34.77841334783177,417.3409601739813,No,Fiber optic,12,No,Electronic check,Yes
1161,4561,74.0,Female,30,78.69854830067894,1023.081127908826,Yes,No,13,Yes,Mailed check,No
1162,280,49.0,Female,30,55.446162029588656,166.33848608876596,No,Fiber optic,3,No,Credit card,Yes
1164,2816,34.0,Female,365,55.92769157645597,1677.830747293679,Yes,No,30,No,Electronic check,No
1165,4498,44.0,Male,365,88.64341319025404,3102.5194616588915,Yes,DSL,35,Yes,Credit card,Yes
1166,3402,86.0,Female,30,103.04770286866244,5358.480549170447,No,DSL,52,Yes,Electronic check,No
1167,2128,69.0,Female,30,38.39477061606216,921.474494785492,Yes,DSL,24,Yes,Mailed check,No
1168,113,80.0,Female,730,56.16163412818324,280.80817064091616,Yes,Fiber optic,5,Yes,Mailed check,Yes
1169,2594,89.0,Male,730,92.77914886928968,2597.816168340112,No,Fiber optic,28,No,Bank transfer,Yes
1171,4401,85.0,Female,30,28.735981466413776,574.7196293282755,Yes,No,20,No,Bank transfer,Yes
1172,1252,26.0,Male,365,25.061084075717343,476.1605974386296,Yes,No,19,Yes,Credit card,Yes
1173,4611,41.0,Male,30,37.14331411781883,1597.16250706621,Yes,DSL,43,No,Mailed check,No
1174,2909,26.0,Male,730,77.64046934353918,3027.978304398028,Yes,No,39,No,Credit card,Yes
1175,3344,48.0,Male,30,49.67961404801646,99.35922809603292,No,DSL,2,Yes,Bank transfer,No
1176,3200,21.0,Male,365,118.08165824953036,3306.28643098685,No,Fiber optic,28,Yes,Mailed check,Yes
1178,1142,29.0,Female,30,105.06005483015568,4622.6424125268495,No,Fiber optic,44,Yes,Bank transfer,Yes
1179,175,72.0,Male,365,31.5469775177888,2082.1005161740604,Yes,Fiber optic,66,No,Bank transfer,No
1180,4088,72.0,Female,730,83.0516985213998,913.5686837353978,Yes,Fiber optic,11,No,Electronic check,Yes
1181,2671,58.0,Male,730,104.6725408789861,6175.679911860179,No,DSL,59,No,Mailed check,No
1182,4454,39.0,Female,365,80.97018321515439,5667.912825060807,Yes,Fiber optic,70,Yes,Bank transfer,No
1184,3709,88.0,Female,365,92.17702773178095,4332.320303393705,Yes,Fiber optic,47,Yes,Bank transfer,No
1185,4399,31.0,Male,365,24.14798628944524,1424.7311910772692,No,Fiber optic,59,No,Credit card,No
1186,1351,39.0,Male,730,88.56766363336942,354.2706545334777,No,No,4,Yes,Credit card,Yes
1187,509,84.0,Male,30,113.07393963624126,4296.809706177168,No,Fiber optic,38,Yes,Credit card,Yes
1188,2538,85.0,Female,30,77.96305702366134,5301.487877608971,No,DSL,68,No,Bank transfer,Yes
1190,1429,42.0,Male,365,69.42359264076129,3610.026817319587,No,No,52,Yes,Credit card,Yes
1192,3011,50.0,Male,730,45.10061787743733,2300.131511749304,Yes,Fiber optic,51,No,Bank transfer,Yes
1193,831,56.0,Male,365,87.88640890855136,4130.661218701914,Yes,Fiber optic,47,Yes,Electronic check,No
1194,3553,56.0,Female,730,41.79983043884346,835.9966087768692,No,DSL,20,Yes,Mailed check,No
1195,3159,22.0,Male,730,68.68294279374214,2129.1712266060063,No,DSL,31,No,Electronic check,Yes
1196,645,34.0,Female,365,50.469634008628944,3381.465478578139,Yes,DSL,67,No,Electronic check,Yes
1198,406,50.0,Male,30,67.4648157781805,3440.7056046872053,No,DSL,51,No,Bank transfer,Yes
1199,3651,39.0,Female,365,47.1094943079883,1224.8468520076958,No,No,26,Yes,Bank transfer,Yes
1200,1353,27.0,Male,30,25.738847460709074,1364.1589154175808,No,No,53,No,Bank transfer,No
1201,2762,62.0,Male,30,103.9393971119912,3326.060707583719,No,Fiber optic,32,No,Bank transfer,Yes
1202,1588,25.0,Male,365,30.587902147380223,2018.801541727095,No,DSL,66,No,Credit card,No
1203,3817,57.0,Female,730,95.4427029159928,4676.692442883647,Yes,No,49,No,Credit card,Yes
1204,1066,55.0,Male,30,33.88416425479853,2270.239005071501,No,Fiber optic,67,Yes,Credit card,No
1205,1070,42.0,Female,730,85.22565177735441,3409.0260710941766,Yes,Fiber optic,40,No,Mailed check,Yes
1206,4847,24.0,Female,730,22.294842943994468,1493.7544772476294,No,Fiber optic,67,Yes,Credit card,Yes
1208,1479,23.0,Female,365,91.30392752586316,3013.029608353485,Yes,Fiber optic,33,No,Mailed check,No
1210,2324,45.0,Female,30,113.842185209877,3073.7390006666787,No,DSL,27,Yes,Credit card,No
1211,1483,89.0,Male,30,102.24243845798084,3885.212661403272,No,No,38,No,Bank transfer,Yes
1212,4218,66.0,Female,30,48.61209078237872,291.6725446942723,Yes,Fiber optic,6,Yes,Bank transfer,No
1213,782,50.0,Female,365,115.2585981317419,4610.343925269676,Yes,Fiber optic,40,No,Bank transfer,No
1214,1547,20.0,Male,30,33.70110286884284,2291.6749950813128,Yes,No,68,Yes,Electronic check,No
1215,19,39.0,Male,30,74.11029164541512,3631.4042906253408,No,DSL,49,Yes,Bank transfer,No
1216,1371,43.0,Female,365,63.74738227708409,1211.2002632645977,No,DSL,19,No,Mailed check,No
1217,1006,76.0,Male,30,82.76067213320636,3806.990918127493,Yes,DSL,46,No,Bank transfer,No
1218,1589,60.0,Female,365,109.52948141563388,1095.2948141563388,No,Fiber optic,10,No,Bank transfer,No
1219,3619,84.0,Female,30,100.23439989819528,3808.907196131421,No,DSL,38,No,Electronic check,No
1220,3478,55.0,Female,730,30.21236980202133,30.21236980202133,Yes,No,1,No,Credit card,No
1221,4658,41.0,Male,730,92.32001427265536,3877.4405994515255,No,No,42,No,Credit card,No
1222,2786,85.0,Female,30,41.914496823258034,335.31597458606427,Yes,Fiber optic,8,No,Mailed check,Yes
1223,2603,25.0,Male,365,25.345551398319834,887.0942989411942,Yes,No,35,No,Electronic check,Yes
1224,291,64.0,Male,30,47.76194996193884,3152.2886974879634,No,DSL,66,No,Mailed check,Yes
1225,2015,46.0,Female,730,78.97528545321056,1895.406850877053,Yes,Fiber optic,24,No,Electronic check,Yes
1226,722,84.0,Male,365,56.80697052172987,2726.734585043034,No,DSL,48,No,Electronic check,Yes
1227,492,54.0,Female,365,49.61743146016023,843.496334822724,Yes,Fiber optic,17,Yes,Mailed check,No
1228,3835,18.0,Female,30,86.23155244421267,3707.9567551011446,Yes,Fiber optic,43,Yes,Mailed check,Yes
1229,4072,32.0,Female,730,37.42015086764829,1721.3269399118212,Yes,Fiber optic,46,No,Bank transfer,No
1230,1085,81.0,Male,30,102.90686462160907,1029.0686462160909,Yes,Fiber optic,10,No,Bank transfer,Yes
1231,4333,39.0,Female,30,50.83817068597352,305.02902411584114,No,No,6,No,Credit card,Yes
1233,1469,83.0,Female,730,41.18865394499575,2224.1873130297704,No,Fiber optic,54,No,Mailed check,No
1234,3119,76.0,Male,365,117.83402327965834,3888.522768228725,No,Fiber optic,33,Yes,Mailed check,Yes
1235,384,56.0,Female,730,68.14629176373849,1158.4869599835542,Yes,DSL,17,No,Electronic check,No
