,CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
1162,1723,85.0,Female,Month-to-month,119.19563708031521,119.19563708031521,Yes,DSL,1,Yes,Mailed check,Yes
1163,957,39.0,Female,Month-to-month,38.514088504203556,2734.5002837984525,No,Fiber optic,71,No,Credit card,Yes
1164,1776,67.0,Female,One year,59.65459869736151,2326.529349197099,Yes,DSL,39,Yes,Bank transfer,No
1165,2333,82.0,Male,Two year,47.11117619354296,94.22235238708592,Yes,Fiber optic,2,No,Bank transfer,Yes
1166,322,68.0,Male,Two year,101.73463233827894,2441.6311761186944,Yes,Fiber optic,24,No,Electronic check,No
1167,2060,28.0,Female,Two year,94.51516535267858,2551.9094645223217,No,DSL,27,No,Mailed check,No
1168,2431,37.0,Male,One year,115.01683407630937,6440.942708273325,Yes,DSL,56,No,Mailed check,Yes
1169,1658,65.0,Female,Month-to-month,49.65217203911461,546.1738924302607,No,Fiber optic,11,No,Electronic check,No
1170,2291,50.0,Female,Two year,81.14308072278888,2677.721663852033,Yes,No,33,No,Mailed check,No
1171,4978,25.0,Female,One year,42.858705870481685,1542.9134113373407,Yes,DSL,36,Yes,Electronic check,No
1172,839,42.0,Female,Month-to-month,40.80872148501103,530.5133793051433,Yes,No,13,No,Credit card,No
1173,2282,71.0,Male,Two year,29.298027644479124,380.87435937822863,Yes,DSL,13,Yes,Electronic check,No
1174,4858,60.0,Female,Month-to-month,63.813757136956674,4147.894213902184,Yes,Fiber optic,65,No,Credit card,No
1175,282,84.0,Male,Two year,,,Yes,No,42,Yes,Mailed check,No
1176,3555,69.0,Female,One year,66.64470897588912,1799.407142349006,No,DSL,27,No,Mailed check,Yes
1177,792,57.0,Male,One year,112.17977565035089,1458.3370834545615,No,DSL,13,No,Mailed check,No
1178,906,54.0,Male,Two year,25.537913414795792,919.3648829326485,Yes,DSL,36,No,Mailed check,No
1179,181,87.0,Female,Two year,48.07519507463412,3413.3388502990224,Yes,DSL,71,No,Bank transfer,No
1180,2396,19.0,Female,Two year,31.54336399835092,1072.4743759439314,Yes,DSL,34,No,Mailed check,Yes
1181,3338,39.0,Female,Month-to-month,53.4493334011551,1443.1320018311878,No,No,27,Yes,Mailed check,Yes
1182,4553,79.0,Female,One year,43.35708980467371,1170.6414247261903,No,No,27,Yes,Credit card,Yes
1183,1720,53.0,Female,Month-to-month,82.60444704657166,3551.9912230025816,No,No,43,Yes,Credit card,Yes
1184,1583,31.0,Male,Month-to-month,96.64050235684422,5411.868131983277,Yes,Fiber optic,56,Yes,Electronic check,No
1185,3384,32.0,Male,One year,96.16269727892949,5096.622955783263,Yes,No,53,Yes,Bank transfer,Yes
1186,3885,52.0,Female,One year,76.52924095178975,2831.5819152162208,Yes,DSL,37,No,Mailed check,No
1187,3547,34.0,Female,Two year,95.99833692987511,4031.930151054755,No,No,42,Yes,Electronic check,No
1188,3192,76.0,Female,Two year,53.226971874654495,3087.1643687299606,No,DSL,58,No,Bank transfer,Yes
1189,3064,74.0,Female,Month-to-month,74.13288592698038,4447.973155618823,No,DSL,60,Yes,Bank transfer,No
1190,2159,44.0,Male,Month-to-month,106.30259611201758,4252.103844480704,Yes,DSL,40,No,Credit card,No
1191,198,56.0,Male,Two year,32.48176690418427,941.9712402213438,Yes,No,29,No,Mailed check,Yes
1192,4144,40.0,Male,Two year,43.72584876346904,1268.0496141406022,No,DSL,29,No,Mailed check,No
1193,342,23.0,Male,Month-to-month,106.07948898601703,7107.325762063141,No,DSL,67,No,Bank transfer,Yes
1194,2160,83.0,Male,One year,106.94591028404044,1818.0804748286873,No,No,17,No,Electronic check,No
1195,905,22.0,Male,Month-to-month,78.9443220604249,3236.7172044774206,Yes,No,41,Yes,Mailed check,Yes
1196,3719,82.0,Female,Two year,118.4176642894882,4026.2005858425987,Yes,No,34,Yes,Credit card,No
1197,2394,87.0,Male,Two year,89.02333334145231,534.1400000487139,Yes,Fiber optic,6,No,Mailed check,No
1198,944,60.0,Male,Month-to-month,117.64156242738285,4823.304059522697,Yes,DSL,41,No,Mailed check,No
1199,2398,20.0,Female,One year,47.053484413398905,894.0162038545792,No,Fiber optic,19,Yes,Bank transfer,Yes
1200,4282,38.0,Male,One year,55.470375812420905,2551.6372873713617,No,DSL,46,Yes,Electronic check,No
1201,372,84.0,Male,Month-to-month,24.481631067080727,73.44489320124218,No,No,3,No,Bank transfer,No
1202,3301,66.0,Female,One year,80.26162769346908,321.0465107738763,No,Fiber optic,4,No,Credit card,No
1203,4662,74.0,Female,Two year,59.57538502235951,3276.646176229773,No,Fiber optic,55,Yes,Bank transfer,No
1204,3863,73.0,Male,One year,53.10942920003558,1965.0488804013164,Yes,Fiber optic,37,Yes,Mailed check,No
1205,510,62.0,Female,Month-to-month,77.85117924094453,5449.582546866117,No,DSL,70,No,Bank transfer,Yes
1206,1554,59.0,Female,Month-to-month,117.02350624280206,2691.5406435844475,Yes,No,23,Yes,Credit card,Yes
1207,4682,73.0,Male,Month-to-month,113.0742218281428,3166.0782111879985,Yes,No,28,No,Mailed check,Yes
1208,2622,81.0,Male,Month-to-month,89.5828515362152,447.91425768107604,No,No,5,No,Credit card,No
1209,4127,58.0,Male,Month-to-month,38.747933083192,2712.3553158234404,No,DSL,70,Yes,Electronic check,Yes
1210,2495,23.0,Male,One year,69.26642258305287,4363.784622732331,Yes,No,63,No,Mailed check,Yes
1211,3525,53.0,Female,Month-to-month,42.27581135471066,2917.0309834750356,Yes,Fiber optic,69,Yes,Bank transfer,Yes
1212,2287,74.0,Male,Month-to-month,77.84477558526964,544.9134290968875,No,DSL,7,Yes,Electronic check,No
1213,2195,31.0,Female,Two year,60.914542187403725,4020.3597843686457,No,No,66,Yes,Mailed check,Yes
1214,1988,22.0,Male,Month-to-month,117.18470542807886,117.18470542807886,Yes,DSL,1,No,Mailed check,No
1215,2356,85.0,Female,Two year,47.331931995714164,1561.9537558585673,No,No,33,No,Electronic check,No
1216,2374,40.0,Male,One year,55.56484328316968,3445.02028355652,Yes,No,62,No,Electronic check,No
1217,3042,26.0,Female,Month-to-month,84.06912676167008,5800.7697465552355,Yes,DSL,69,No,Credit card,No
1218,1909,84.0,Male,Two year,49.179464672372525,786.8714347579604,No,Fiber optic,16,Yes,Electronic check,No
1219,2412,29.0,Male,One year,73.06372566656522,2264.975495663522,Yes,DSL,31,No,Credit card,No
1220,1089,68.0,Male,Two year,86.85131814678218,86.85131814678218,No,No,1,No,Mailed check,No
1221,3095,44.0,Male,Month-to-month,88.15575346293953,2468.361096962307,Yes,No,28,No,Electronic check,No
1222,1969,79.0,Female,Two year,59.923916966917915,3535.511101048157,No,Fiber optic,59,Yes,Electronic check,Yes
1223,1062,87.0,Male,One year,98.02034968567615,5293.098883026512,No,nan,54,Yes,Mailed check,Yes
1224,4938,59.0,Male,Month-to-month,92.52231627851354,6013.95055810338,No,DSL,65,No,Electronic check,Yes
1225,4612,21.0,Female,Two year,57.16276184384021,400.13933290688146,No,No,7,Yes,nan,No
1226,1962,28.0,Female,Month-to-month,53.63406385207668,536.3406385207668,No,No,10,Yes,Credit card,Yes
1227,69,70.0,Male,Two year,109.88110930274216,769.1677651191951,Yes,No,7,No,Electronic check,No
1228,3781,78.0,Female,One year,40.8332857488536,2531.663716428923,Yes,No,62,Yes,Bank transfer,No
1229,3479,39.0,Female,Month-to-month,109.99665197961907,4399.866079184763,Yes,No,40,No,Bank transfer,No
1230,607,79.0,Female,One year,82.27611923401886,82.27611923401886,Yes,Fiber optic,1,No,Electronic check,Yes
1231,2595,55.0,Female,Two year,60.9558732916755,1523.8968322918874,Yes,No,25,No,Mailed check,No
1232,2023,26.0,Female,One year,88.53387819213562,708.2710255370849,No,DSL,8,No,Mailed check,Yes
1233,4444,60.0,Female,Two year,97.15701704845335,2137.4543750659736,Yes,Fiber optic,22,Yes,Electronic check,Yes
1234,696,,Male,Two year,77.47092028675753,2479.069449176241,Yes,DSL,32,Yes,Electronic check,No
1235,109,26.0,Male,Two year,67.51471801568826,1417.8090783294535,No,No,21,No,Electronic check,No
1236,3615,46.0,Male,One year,27.365043460534192,218.92034768427354,Yes,DSL,8,No,Bank transfer,Yes
1237,565,34.0,Female,Month-to-month,119.79093217902863,4432.264490624059,No,No,37,Yes,Electronic check,No
1238,800,55.0,Male,One year,34.77841334783177,417.3409601739813,No,Fiber optic,12,No,Electronic check,Yes
1239,4561,74.0,Female,Month-to-month,78.69854830067894,1023.0811279088261,Yes,No,13,Yes,Mailed check,No
1240,280,49.0,Female,Month-to-month,55.446162029588656,166.33848608876596,No,Fiber optic,3,No,Credit card,Yes
1241,3281,36.0,Female,One year,113.71530063257659,6936.633338587172,No,DSL,61,No,Mailed check,Yes
1242,2816,34.0,Female,One year,55.92769157645597,1677.830747293679,Yes,No,30,No,Electronic check,No
1243,4498,44.0,Male,One year,88.64341319025404,3102.5194616588915,Yes,DSL,35,Yes,Credit card,Yes
1244,3402,86.0,Female,Month-to-month,103.04770286866243,5358.4805491704465,No,DSL,52,Yes,Electronic check,No
1245,2128,69.0,Female,Month-to-month,38.39477061606216,921.4744947854919,Yes,DSL,24,Yes,Mailed check,No
1246,113,80.0,Female,Two year,56.16163412818324,280.80817064091616,Yes,Fiber optic,5,Yes,Mailed check,Yes
1247,2594,89.0,Male,Two year,92.77914886928968,2597.8161683401113,No,Fiber optic,28,No,Bank transfer,Yes
1248,1993,38.0,Female,One year,118.1521014576294,7325.430290373023,No,No,62,Yes,Mailed check,Yes
1249,4401,85.0,Female,Month-to-month,28.735981466413776,574.7196293282755,Yes,No,20,No,Bank transfer,Yes
1250,1252,26.0,Male,One year,25.061084075717346,476.16059743862957,Yes,No,19,Yes,Credit card,Yes
1251,4611,41.0,Male,Month-to-month,37.14331411781883,1597.1625070662099,Yes,DSL,43,No,Mailed check,No
1252,2909,26.0,Male,Two year,77.64046934353918,3027.978304398028,Yes,No,39,No,Credit card,Yes
1253,3344,48.0,Male,Month-to-month,49.67961404801646,99.35922809603292,No,DSL,2,Yes,Bank transfer,No
1254,3200,21.0,Male,One year,118.08165824953036,3306.28643098685,No,Fiber optic,28,Yes,Mailed check,Yes
1255,3426,22.0,Male,One year,112.19276706303697,6731.566023782218,Yes,Fiber optic,60,No,Electronic check,Yes
1256,1142,29.0,Female,Month-to-month,105.06005483015568,4622.6424125268495,No,Fiber optic,44,Yes,Bank transfer,Yes
1257,175,72.0,Male,One year,31.546977517788793,2082.1005161740604,Yes,Fiber optic,66,No,Bank transfer,No
1258,4088,72.0,Female,Two year,83.0516985213998,913.5686837353978,Yes,Fiber optic,11,No,Electronic check,Yes
1259,2671,58.0,Male,Two year,104.6725408789861,6175.679911860179,No,DSL,59,No,Mailed check,No
1260,4454,39.0,Female,One year,80.97018321515439,5667.912825060807,Yes,Fiber optic,70,Yes,Bank transfer,No
1261,3764,81.0,Male,Two year,113.19850178724747,7357.902616171085,Yes,No,65,Yes,Electronic check,Yes
1262,3709,88.0,Female,One year,92.17702773178095,4332.320303393705,Yes,Fiber optic,47,Yes,Bank transfer,No
1263,4399,31.0,Male,One year,24.14798628944524,1424.7311910772692,No,Fiber optic,59,No,Credit card,No
1264,1351,39.0,Male,Two year,88.56766363336942,354.2706545334777,No,No,4,Yes,Credit card,Yes
1265,509,84.0,Male,Month-to-month,113.07393963624126,4296.809706177168,No,Fiber optic,38,Yes,Credit card,Yes
1266,2538,85.0,Female,Month-to-month,77.96305702366134,5301.487877608971,No,DSL,68,No,Bank transfer,Yes
1267,4803,42.0,Female,One year,99.29855833149475,6553.7048498786535,Yes,DSL,66,Yes,Electronic check,No
1268,1429,42.0,Male,One year,69.42359264076129,3610.026817319587,No,No,52,Yes,Credit card,Yes
1269,1126,36.0,Female,Two year,115.95534142999,7073.27582722939,Yes,Fiber optic,61,No,Electronic check,No
1270,3011,50.0,Male,Two year,45.10061787743733,2300.1315117493036,Yes,Fiber optic,51,No,Bank transfer,Yes
1271,831,56.0,Male,One year,87.88640890855136,4130.661218701914,Yes,Fiber optic,47,Yes,Electronic check,No
1272,3553,56.0,Female,Two year,41.79983043884346,835.9966087768692,No,DSL,20,Yes,Mailed check,No
1273,3159,22.0,Male,Two year,68.68294279374214,2129.1712266060063,No,DSL,31,No,Electronic check,Yes
1274,645,34.0,Female,One year,50.469634008628944,3381.465478578139,Yes,DSL,67,No,Electronic check,Yes
1275,2341,56.0,Female,Two year,108.8551382703368,6749.018572760881,No,Fiber optic,62,No,Electronic check,No
1276,406,50.0,Male,Month-to-month,67.4648157781805,3440.7056046872053,No,DSL,51,No,Bank transfer,Yes
1277,3651,39.0,Female,One year,47.1094943079883,1224.8468520076958,No,No,26,Yes,Bank transfer,Yes
1278,1353,27.0,Male,Month-to-month,25.738847460709074,1364.1589154175808,No,No,53,No,Bank transfer,No
1279,2762,62.0,Male,Month-to-month,103.93939711199121,3326.060707583719,No,Fiber optic,32,No,Bank transfer,Yes
1280,1588,25.0,Male,One year,30.587902147380223,2018.8015417270947,No,DSL,66,No,Credit card,No
1281,3817,57.0,Female,Two year,95.4427029159928,4676.692442883647,Yes,No,49,No,Credit card,Yes
1282,712,56.0,Male,Month-to-month,48.26556527573446,,Yes,DSL,2,Yes,Electronic check,No
1283,1066,55.0,Male,Month-to-month,33.88416425479853,2270.239005071501,No,Fiber optic,67,Yes,Credit card,No
1284,1070,42.0,Female,Two year,85.22565177735441,3409.0260710941766,Yes,Fiber optic,40,No,Mailed check,Yes
1285,4847,24.0,Female,Two year,22.294842943994468,1493.7544772476294,No,Fiber optic,67,Yes,Credit card,Yes
1286,2332,87.0,Male,Month-to-month,102.66371477710057,6570.477745734436,No,Fiber optic,64,Yes,Electronic check,Yes
1287,3908,,Male,Month-to-month,105.71179506239017,2642.7948765597544,No,Fiber optic,25,No,Mailed check,No
1288,1479,23.0,Female,One year,91.30392752586317,3013.029608353485,Yes,Fiber optic,33,No,Mailed check,No
1289,705,20.0,Female,Month-to-month,101.93698179343586,6829.777780160202,Yes,No,67,Yes,Bank transfer,Yes
1290,2324,45.0,Female,Month-to-month,113.84218520987699,3073.7390006666787,No,DSL,27,Yes,Credit card,No
1291,1483,89.0,Male,Month-to-month,102.24243845798085,3885.2126614032723,No,No,38,No,Bank transfer,Yes
1292,4218,66.0,Female,Month-to-month,48.612090782378715,291.6725446942723,Yes,Fiber optic,6,Yes,Bank transfer,No
1293,782,50.0,Female,One year,115.2585981317419,4610.343925269676,Yes,Fiber optic,40,No,Bank transfer,No
1294,2102,,Male,Month-to-month,40.448195025057956,849.4120955262171,No,No,21,No,Mailed check,No
1295,1547,20.0,Male,Month-to-month,33.70110286884284,2291.6749950813128,Yes,No,68,Yes,Electronic check,No
1296,19,39.0,Male,Month-to-month,74.11029164541512,3631.4042906253408,No,DSL,49,Yes,Bank transfer,No
1297,1371,43.0,Female,One year,63.74738227708409,1211.2002632645977,No,DSL,19,No,Mailed check,No
1298,1006,76.0,Male,Month-to-month,82.76067213320636,3806.9909181274925,Yes,DSL,46,No,Bank transfer,No
1299,1589,60.0,Female,One year,109.52948141563388,1095.2948141563388,No,Fiber optic,10,No,Bank transfer,No
1300,3619,84.0,Female,Month-to-month,100.23439989819529,3808.907196131421,No,DSL,38,No,Electronic check,No
1301,3478,55.0,Female,Two year,30.212369802021335,30.212369802021335,Yes,No,1,No,Credit card,No
1302,4658,41.0,Male,Two year,92.32001427265537,3877.4405994515255,No,No,42,No,Credit card,No
1303,2786,85.0,Female,Month-to-month,41.914496823258034,335.31597458606427,Yes,Fiber optic,8,No,Mailed check,Yes
1304,2603,25.0,Male,One year,25.345551398319834,887.0942989411942,Yes,No,35,No,Electronic check,Yes
1305,291,64.0,Male,Month-to-month,47.76194996193884,3152.2886974879634,No,DSL,66,No,Mailed check,Yes
1306,2015,46.0,Female,Two year,78.97528545321056,1895.4068508770533,Yes,Fiber optic,24,No,Electronic check,Yes
1307,2153,,Male,One year,68.23614164647395,2729.445665858958,No,No,40,No,Credit card,Yes
1308,722,84.0,Male,One year,56.80697052172987,2726.734585043034,No,DSL,48,No,Electronic check,Yes
1309,492,54.0,Female,One year,49.61743146016023,843.496334822724,Yes,Fiber optic,17,Yes,Mailed check,No
1310,3835,18.0,Female,Month-to-month,86.23155244421267,3707.9567551011446,Yes,Fiber optic,43,Yes,Mailed check,Yes
1311,4072,32.0,Female,Two year,37.42015086764829,1721.3269399118212,Yes,Fiber optic,46,No,Bank transfer,No
1312,1085,81.0,Male,Month-to-month,102.90686462160907,1029.0686462160907,Yes,Fiber optic,10,No,Bank transfer,Yes
1313,4333,39.0,Female,Month-to-month,50.83817068597352,305.02902411584114,No,No,6,No,Credit card,Yes
1314,3348,51.0,Female,Two year,101.11276040639737,7077.893228447816,No,Fiber optic,70,Yes,Mailed check,Yes
1315,1469,83.0,Female,Two year,41.18865394499575,2224.1873130297704,No,Fiber optic,54,No,Mailed check,No
1316,3119,76.0,Male,One year,117.83402327965834,3888.522768228725,No,Fiber optic,33,Yes,Mailed check,Yes
1317,384,56.0,Female,Two year,68.14629176373849,1158.4869599835542,Yes,DSL,17,No,Electronic check,No
1318,4443,28.0,Male,Two year,101.64602534328347,3049.380760298504,No,DSL,30,Yes,Credit card,Yes
1319,723,35.0,Male,Month-to-month,87.13340311030056,5576.537799059236,Yes,DSL,64,Yes,Electronic check,Yes
1320,4730,18.0,Male,Two year,72.55860926993006,870.7033112391607,No,Fiber optic,12,Yes,Bank transfer,No
1321,63,31.0,Male,Two year,81.70765300062263,3023.1831610230374,Yes,No,37,Yes,Credit card,No
1322,805,77.0,Female,One year,107.03275937046921,5672.736246634868,No,nan,53,No,Credit card,Yes
1323,3230,62.0,Male,Two year,118.47416071366739,5923.708035683369,No,DSL,50,No,Mailed check,Yes
1324,135,47.0,Male,One year,83.96017485131159,4030.0883928629564,Yes,DSL,48,Yes,Bank transfer,No
1325,2304,74.0,Female,One year,68.62086885198427,548.9669508158742,Yes,Fiber optic,8,No,Electronic check,Yes
1326,3968,30.0,Female,Month-to-month,21.821403093197794,589.1778835163404,No,DSL,27,Yes,Bank transfer,No
1327,3137,88.0,Male,Two year,59.1218165041421,2601.3599261822524,No,No,44,No,Bank transfer,Yes
1328,1578,64.0,Male,Two year,113.71895488758545,7164.294157917883,Yes,No,63,No,Bank transfer,Yes
1329,4185,29.0,Female,Month-to-month,21.293689227535598,21.293689227535598,No,No,1,Yes,Credit card,Yes
1330,4993,73.0,Female,One year,49.01536349599746,3185.998627239835,No,DSL,65,No,Credit card,No
1331,3780,48.0,Female,Two year,40.75301354128022,1956.1446499814506,Yes,No,48,No,Bank transfer,No
1332,4503,63.0,Female,One year,20.65163156918753,1466.2658414123146,No,Fiber optic,71,No,Bank transfer,Yes
1333,4510,53.0,Male,One year,76.63818006102073,2145.8690417085804,Yes,No,28,Yes,Credit card,No
1334,1331,63.0,Female,Two year,84.26396706650264,758.3757035985238,Yes,DSL,9,Yes,Mailed check,Yes
1335,735,76.0,Male,Two year,51.913951553419324,1401.6766919423217,Yes,Fiber optic,27,No,Credit card,Yes
1336,4361,,Male,Month-to-month,31.211925016269888,1186.0531506182558,No,No,38,Yes,Electronic check,No
1337,2623,79.0,Female,One year,115.32160305061863,7495.904198290211,Yes,No,65,No,Bank transfer,Yes
1338,4109,20.0,Female,Two year,101.46066843749209,1318.9886896873973,No,DSL,13,No,Mailed check,Yes
1339,798,32.0,Female,One year,25.924845239972754,1788.8143215581201,Yes,DSL,69,Yes,Mailed check,No
1340,2660,66.0,Female,Two year,44.85577070167404,986.8269554368288,Yes,Fiber optic,22,Yes,Bank transfer,No
1341,2465,52.0,Male,Month-to-month,110.29767236174567,6176.669652257758,No,No,56,No,Bank transfer,Yes
1342,1743,56.0,Female,Two year,21.763140893402472,522.3153814416594,No,Fiber optic,24,No,Electronic check,No
1343,4722,46.0,Female,Two year,45.29145944977654,815.2462700959777,No,Fiber optic,18,Yes,Electronic check,Yes
1344,68,57.0,Male,One year,86.1476768856287,6030.337381994009,No,No,70,Yes,Mailed check,No
1345,2046,82.0,Male,Month-to-month,119.88260595142484,959.0608476113987,No,Fiber optic,8,Yes,Electronic check,No
1346,2121,40.0,Male,Month-to-month,99.8396149002991,7088.612657921236,Yes,Fiber optic,71,Yes,Bank transfer,Yes
